"","Listing ID","S","Sub Type","St#","St Name","City","MLS Area","SLC","L/C Price","Price Per Square Foot","Br/Ba","Sqft","YrBuilt","Ac/LSqft","DOM/CDOM","View YN","Pool Private YN","BAC","Contract Status Change Date","MLS"
"1","SB18189917","S","SFR/D","5906 E","Marita ST  ","LONG","34","STD","$657,000","$615.17","2/2,0,0,0","1068/A","1949/ASR","0.1447/6,305","1/1","Y","N","2","08/06/18","CRMLSM"
"1","PW18188629","S","SFR/D","10362","Hill RD  ","GG","62","STD","$645,000","$389.49","3/2,0,0,0","1656/A","1955/PUB","0.1733/7,548","12/12","N","N","2","09/05/18","CRMLSM"
"1","PW18189476","S ","SFR/D","12112","Brookhaven   ","GG","63","STD","$610,000","$435.71","3/2,0,0,0","1400/S","1954/ASR","0.2089/9,100","7/7","N","N","2.5","08/20/18","CRMLSM"
"1","OC18191153","S","CONDO/A","717 E","CHESTNUT AVE   #5","SA","69","STD","$300,000","$250.00","3/2,0,0,0","1200/P","1982/ASR","","2/2","N","N","2.5","08/31/18","CRMLSM"
"1","OC18189712","S","SFR/D","2327 E","Sycamore AVE  ","ORG","75","STD","$690,000","$544.16","3/2,0,0,0","1268/A","1960/ASR","0.21/9,148","6/6","Y","N","2","09/14/18","CRMLSM"
"1","18372434","S","SFR/D","999 S","FIREFLY DR  ","AH","77","STD","$940,000","$341.57","4/2,0,1,0","2752/O","1993/ASR","0.2583/11,250","4/4","Y","Y","3","09/14/18","CLAW"
"1","OC18189521","S","SFR/D","1640 W","Palais RD  ","ANA","79","STD","$700,000","$480.44","3/2,0,0,0","1457/A","1961/ASR","0.2266/9,870","12/12","Y","N","2","09/06/18","CRMLSM"
"1","PW18191071","S","SFR/D","1061 N","Reiser CT  ","ANA","79","STD","$780,000","$282.30","5/3,0,0,0","2763/A","2003/SLR","0.1207/5,257","13/13","Y","N","2.5","09/12/18","CRMLSM"
"1","PW18190676","S","SFR/D","7511","Black Star LN  ","LP","81","STD","$760,000","$348.94","4/2,1,0,0","2178/S","1969/EST","0.1033/4,500","10/10","N","N","2","09/05/18","CRMLSM"
"1","OC18188499","S","SFR/D","7317","El Prado WAY  ","BP","82","STD","$535,000","$509.52","3/1,0,0,0","1050/A","1957/ASR","0.1396/6,080","11/11","N","N","2.5","09/05/18","CRMLSM"
"1","OC18189196","S","TWNHS/A","8560","Stanton AVE  ","BP","82","STD","$650,000","$308.35","4/2,1,0,0","2108/B","2018/BLD","0/0","20/20","N","N","3","09/07/18","CRMLSM"
"1","IG18188225","S","SFR/D","2112 W","Gage AVE  ","FUL","83","STD","$535,000","$384.62","3/2,0,0,0","1391/A","1955/ASR","0.1756/7,649","7/7","Y","N","2","09/11/18","CRMLSM"
"1","PW18190801","S","SFR/D","1760","Island DR  ","FUL","83","STD","$988,800","$443.81","4/2,0,0,0","2228/A","1977/APP","0.2091/9,108","10/10","Y","N","2","09/14/18","CRMLSM"
"1","PW18190384","S","SFR/D","2946","Arboridge CT  ","FUL","83","STD","$1,298,000","$355.23","5/2,0,1,0","3654/A","2000/ASR","0.1719/7,490","9/9","N","N","2.5","09/14/18","CRMLSM"
"1","PW18188334","S","SFR/D","19752","Venecia LN  ","YL","85","STD","$775,000","$296.48","4/2,0,1,0","2614/A","1970/ASR","0.1465/6,380","11/11","N","Y","2.5","09/12/18","CRMLSM"
"1","PW18188918","S","SFR/D","5682","Club View DR  ","YL","85","STD","$1,515,000","$527.51","4/2,0,1,0","2872/A","1967/ASR","0.3517/15,322","0/0","Y","N","2.5","08/03/18","CRMLSM"
"1","CV18191175","S","SFR/D","395","Marina DR  ","BREA","86","STD","$708,000","$409.72","3/2,0,1,0","1728/A","2014/ASR","0.0646/2,814","9/9","Y","N","1*","09/17/18","CRMLSM"
"1","PW18190370","S","SFR/D","650","Mardina way   ","LH","87","STD","$575,000","$342.06","3/2,0,0,0","1681/B","1958/ASR","0.1818/7,920","13/13","N","N","2.5","09/17/18","CRMLSM"
"1","PW18190312","S","SFR/D","600","Ryan AVE  ","LH","87","STD","$650,000","$429.04","4/2,0,0,0","1515/A","1955/ASR","0.1723/7,504","5/5","N","N","2.25","09/13/18","CRMLSM"
"1","IG18190522","S","SFR/D","11916","Gale AVE  ","HAWT","108","STD","$670,000","$580.09","3/1,0,0,0","1155/A","1949/ASR","0.1372/5,978","9/9","N","N","2","09/07/18","CRMLSM"
"1","SB18189276","S","SFR/D","14727","Fonthill AVE  ","HAWT","111","STD","$643,000","$457.98","3/1,0,0,0","1404/A","1952/ASR","0.1356/5,907","16/16","Y","N","2.5","09/14/18","CRMLSM"
"1","SB18190701","S","SFR/D","1860 W","150th ST  ","GR","117","STD","$620,000","$548.19","3/1,0,0,0","1131/A","1944/APP","0.1371/5,974","8/8","N","N","2.5","09/13/18","CRMLSM"
"1","OC18189460","S","SFR/D","1323 W","169th PL  ","GR","119","STD","$670,000","$327.15","4/3,0,0,0","2048/A","1969/ASR","0.1172/5,105","12/12","N","N","2.5","09/17/18","CRMLSM"
"1","AR18188385","S","SFR/D","21132","Harvard BLVD  ","TORR","123","STD","$775,000","$428.89","3/2,0,0,0","1807/A","1949/ASR","0.1949/8,489","10/10","Y","N","3","08/31/18","CRMLSM"
"1","PV18188564","S","SFR/D","3655","Blair WAY  ","TORR","125","STD","$975,000","$479.82","3/2,0,1,0","2032/A","1976/ASR","0.1376/5,993","4/4","Y","Y","2.5","09/13/18","CRMLSM"
"1","318003136","S","SFR/A","24236","Walnut ST  ","TORR","126","STD","$755,000","$582.56","3/2,0,0,0","1296/A","1954/ASR","0.1555/6,775","7/7","N","N","2.5","08/31/18","ITECH"
"1","PW18188748","S","SFR/D","21509","Lostine AVE  ","CARS","136","STD","$505,000","$420.83","3/1,1,0,0","1200/A","1963/ASR","0.1423/6,198","7/7","N","N","2.5","09/07/18","CRMLSM"
"1","SB18190776","S","SFR/D","638 E","Elsmere DR  ","CARS","137","STD","$550,000","$331.93","3/2,0,0,0","1657/A","1964/ASR","0.1389/6,052","7/7","N","N","2.5","09/12/18","CRMLSM"
"1","PW18190083","S","SFR/D","2520 E","220th ST  ","CARS","140","STD","$495,000","$498.99","3/1,0,0,0","992/A","1946/ASR","0.1339/5,834","10/10","N","N","2.5","09/06/18","CRMLSM"
"1","SB18189862","S","SFR/D","508","Sierra PL  ","ES","141","STD","$1,200,000","$1,186.94","2/1,0,0,1","1011/A","1949/ASR","0.1781/7,756","9/9","Y","N","2.5","09/13/18","CRMLSM"
"1","SB18189056","S","SFR/D","3404","Gibson PL  ","REDO","151","STD","$855,875","$513.73","3/1,0,1,0","1666/A","1950/PUB","0.1389/6,051","0/0","N","N","2.5","08/28/18","CRMLSM"
"1","SB18189452","S","SFR/D","1928","Robinson ST  ","REDO","151","STD","$900,000","$1,125.00","2/1,0,0,0","800/A","1951/PUB","0.1191/5,187","3/3","N","N","2.5","08/03/18","CRMLSM"
"1","SB18191238","S","TWNHS/A","1912","Vanderbilt LN   #B","REDO","152","STD","$879,000","$459.73","4/3,0,0,0","1912/B","2006/ASR","0.1721/7,495","21/21","N","N","2.5","09/14/18","CRMLSM"
"1","SB18189275","S","CONDO/A","105 S","Irena AVE   #6","REDO","155","STD","$1,000,000","$551.27","3/3,0,0,0","1814/A","1980/ASR","0.2868/12,492","0/0","N","N","2.5","08/01/18","CRMLSM"
"1","PV18188517","S","SFR/D","2216","Via Guadalana   ","PVE","162","STD","$2,185,000","$869.82","4/1,2,1,0","2512/A","2011/SLR","0.227/9,888","3/3","Y","Y","2.5","09/07/18","CRMLSM"
"1","PV18190951","S","SFR/D","783","Gatun ST   #225","SP","193","STD","$705,000","$357.51","3/2,0,1,0","1972/A","2013/ASR","0.5111/22,262","5/5","N","N","3","09/14/18","CRMLSM"
"1","IV18188572","S","SFR/D","42690","Tierra Robles PL  ","TEM","201","STD","$375,000","$254.41","3/2,0,0,0","1474/A","1969/ASR","0.18/7,841","4/4","Y","N","2.5","08/31/18","CRMLSM"
"1","RS18188950","S","SFR/D","37149","Wild Rose LN  ","MUR","206","STD","$427,500","$207.52","4/2,0,0,0","2060/A","1994/ASR","0.24/10,454","3/3","Y","N","2.5","08/16/18","CRMLSM"
"1","SW18189079","S","SFR/D","40669","Via Diamante   ","MUR","207","STD","$500,000","$192.98","4/3,0,0,0","2591/A","1988/ASR","0.18/7,841","0/0","N","Y","0*","07/30/18","CRMLSM"
"1","SW18190732","S","SFR/D","25519","Day Lily DR  ","MUR","208","STD","$450,000","$241.29","3/2,0,0,0","1865/A","1988/ASR","0.33/14,375","6/6","Y","Y","2.5","09/07/18","CRMLSM"
"1","SW18188612","S","SFR/D","31502","Lilac Sky LN  ","MUR","208","STD","$514,999","$163.34","4/3,0,1,0","3153/A","2014/ASR","0.25/10,890","5/5","Y","N","2.5","09/10/18","CRMLSM"
"1","SW18188955","S","SFR/D","40146","Gallatin CT  ","TEM","209","STD","$453,000","$236.80","3/2,0,1,0","1913/A","2005/ASR","0.09/3,920","9/9","Y","N","2.5","09/05/18","CRMLSM"
"1","SW18190029","S","SFR/D","41758","Colonial CT  ","TEM","209","STD","$472,500","$231.96","3/2,0,0,0","2037/A","1997/ASR","0.13/5,663","5/5","Y","N","2.5","08/28/18","CRMLSM"
"1","SW18188897","S","SFR/D","29948","Corte Cantera   ","TEM","209","STD","$475,000","$231.48","3/2,0,0,0","2052/A","1988/ASR","0.22/9,583","0/0","Y","Y","2.5","09/04/18","CRMLSM"
"1","SW18190523","S","SFR/D","40332","Chantemar WAY  ","TEM","209","STD","$475,000","$195.71","5/3,0,0,0","2427/A","2001/ASR","0.14/6,098","16/16","Y","Y","2.5","09/04/18","CRMLSM"
"1","SW18189685","S","TWNHS/A","33432","Winston WAY   #B","TEM","213","STD","$368,500","$222.79","3/2,0,1,0","1654/S","2002/ASR","0.027/1,177","8/8","Y","N","2.5","09/14/18","CRMLSM"
"1","SW18190355","S","SFR/D","44994","Corte Zorita   ","TEM","213","STD","$550,000","$208.65","4/2,0,1,0","2636/AP","1993/ASR","0.2/8,712","2/2","Y","Y","2.25","09/17/18","CRMLSM"
"1","IV18189019","S","MANL/D","989","San Gorgonio WAY  ","HMT","223","STD","$140,000","$97.22","2/2,0,0,0","1440/A","1976/ASR","0.12/5,227","5/5","Y","N","3","08/29/18","CRMLSM"
"1","IV18188885","S","MANL/A","44521","Harvey WAY  ","HMT","223","STD","$215,000","$136.51","3/2,0,0,0","1575/A","1979/OTH","0.17/7,405","3/3","Y","N","2","09/11/18","CRMLSM"
"1","EV18188343","S","SFR/D","1019","Mill Iron WAY  ","SJCN","223","STD","$290,000","$164.03","4/2,0,0,0","1768/A","2002/ASR","0.13/5,663","2/2","Y","N","2","09/17/18","CRMLSM"
"1","IV18188704","S","SFR/D","2051","Caseros DR  ","SJCN","223","STD","$315,000","$124.06","4/2,0,1,0","2539/A","2006/ASR","0.16/6,970","3/3","Y","N","3","09/10/18","CRMLSM"
"1","SW18190433","S","SFR/D","7821","Armour DR  ","HMT","223","STD","$375,000","$181.07","2/2,0,0,0","2071/A","2006/ASR","0.13/5,663","3/3","Y","N","2.5","09/11/18","CRMLSM"
"1","SW18189205","S","SFR/D","27705","Calle Rabano   ","MENF","227","STD","$270,000","$241.94","2/2,0,0,0","1116/A","1992/ASR","0.09/3,920","1/1","N","N","2.5","09/14/18","CRMLSM"
"1","SW18190945","S","SFR/D","26793","Potomac DR  ","MENF","227","STD","$287,000","$235.63","2/2,0,0,0","1218/A","1987/PUB","0.17/7,405","5/5","Y","N","2.5","09/12/18","CRMLSM"
"1","SW18191091","S","SFR/D","29608","Tierra Shores LN  ","MENF","227","STD","$347,000","$191.29","2/2,0,0,0","1814/A","2006/ASR","0.12/5,227","7/7","Y","N","2.5","09/05/18","CRMLSM"
"1","SW18189746","S","SFR/D","29639","Avida DR  ","MENF","227","STD","$350,000","$239.73","4/2,0,0,0","1460/A","1991/PUB","0.17/7,405","11/11","N","Y","2.5","09/05/18","CRMLSM"
"1","IG18190900","S","SFR/D","31145","Ensemble DR  ","MENF","227","STD","$398,000","$171.70","3/2,0,0,0","2318/A","2006/ASR","0.21/9,148","7/28","N","N","2","09/07/18","CRMLSM"
"1","IV18190881","S","SFR/D","782","Abelia LN  ","PRS","229","STD","$364,900","$117.14","5/3,0,0,0","3115/A","2007/APP","0.18/7,841","15/15","Y","N","2","09/14/18","CRMLSM"
"1","AR18190829","S","SFR/A","36124","Madora DR  ","WILD","240","STD","$435,000","$152.95","4/3,0,0,0","2844/A","2004/ASR","0.17/7,405","10/10","Y","N","2","09/14/18","CRMLSM"
"1","SW18191043","S","SFR/D","19260","Pyramid CIR  ","LKEL","241","STD","$334,900","$242.68","3/2,0,0,0","1380/A","1989/ASR","0.17/7,405","13/13","Y","N","2.5","09/14/18","CRMLSM"
"1","IG18188959","S","SFR/D","2108","Glenhaven DR  ","COR","248","STD","$450,000","$297.62","4/2,0,0,0","1512/A","1985/ASR","0.29/12,632","6/6","Y","Y","2","08/31/18","CRMLSM"
"1","IG18189677","S","SFR/D","2486","Purdue CIR  ","COR","248","STD","$523,500","$311.24","3/2,0,0,0","1682/A","1997/ASR","0.41/17,860","6/6","N","N","2.5","09/11/18","CRMLSM"
"1","IG18190964","S","SFR/D","4621","Bluff ST  ","NORC","250","STD","$549,000","$334.14","4/2,0,0,0","1643/A","1975/ASR","0.5/21,780","7/7","Y","Y","2.5","09/13/18","CRMLSM"
"1","IG18188977","S","SFR/D","1659","Raquel RD  ","NORC","250","STD","$575,000","$330.08","3/2,0,0,0","1742/A","1969/ASR","0.49/21,344","9/9","Y","N","2.5","09/12/18","CRMLSM"
"1","IV18190059","S","SFR/D","4306","Kansas AVE  ","RVSD","252","STD","$310,000","$229.12","3/2,0,0,0","1353/A","1969/ASR","0.17/7,405","5/5","Y","N","2.5","09/07/18","CRMLSM"
"1","IV18188725","S","CONDO/A","7054","Poco Senda   ","RVSD","252","STD","$341,000","$170.50","3/2,0,1,0","2000/A","1978/ASR","0.03/1,307","5/5","Y","N","2.5","09/04/18","CRMLSM"
"1","IV18190342","S","SFR/D","7025","Miami ST  ","RVSD","252","STD","$352,500","$317.57","3/2,0,0,0","1110/A","1979/ASR","0.15/6,534","4/4","Y","N","2.5","08/31/18","CRMLSM"
"1","IV18188409","S","SFR/D","8553","Camelia DR  ","RVSD","252","STD","$365,000","$283.39","3/2,0,0,0","1288/A","1959/ASR","0.15/6,534","10/47","Y","Y","1.75","09/06/18","CRMLSM"
"1","IV18190598","S","SFR/D","1775","Vistoso DR  ","RVSD","252","STD","$380,000","$263.52","3/2,0,1,0","1442/A","2006/ASR","0.06/2,614","9/9","N","N","2.5","09/07/18","CRMLSM"
"1","IV18189471","S","SFR/D","6868","Holbrook WAY  ","RVSD","252","STD","$383,000","$309.37","3/2,0,0,0","1238/A","1976/ASR","0.16/6,970","1/1","Y","N","2","09/13/18","CRMLSM"
"1","IV18190245","S","SFR/D","13019","Reindeer CT  ","RVSD","252","STD","$410,000","$279.86","3/2,0,1,0","1465/A","1990/ASR","0.09/3,920","15/15","Y","N","2.5","09/06/18","CRMLSM"
"1","PW18189972","S","SFR/D","8704","Lodgepole LN  ","RVSD","252","STD","$466,000","$171.07","4/2,0,1,0","2724/A","2003/PUB","0.16/6,970","23/23","Y","N","2.5","09/07/18","CRMLSM"
"1","IV18190190","S","SFR/D","11146","Brooktrail CT  ","RVSD","252","STD","$532,500","$177.80","5/4,0,0,0","2995/A","2003/ASR","0.11/4,792","9/9","N","N","2","08/24/18","CRMLSM"
"1","18373146","S","SFR/A","17685","LAUREL GROVE RD  ","RVSD","252","STD","$660,000","$194.58","5/4,0,0,0","3392/","2004","1.02/44,431","36/48","Y","Y","2.5","09/13/18","CLAW"
"1","EV18189411","S","SFR/D","1277","Pennsylvania AVE  ","BMT","263","STD","$249,000","$297.49","2/1,0,0,0","837/A","1974/ASR","0.34/14,810","12/12","Y","N","3","09/17/18","CRMLSM"
"1","EV18188242","S","SFR/D","1677","Vasili LN  ","BMT","263","STD","$305,000","$221.98","3/2,0,0,0","1374/A","1989/ASR","0.21/9,148","4/4","N","N","2.5","08/29/18","CRMLSM"
"1","IV18191225","S","SFR/D","9839","Locust AVE  ","FONT","264","STD","$309,000","$305.34","2/1,0,0,0","1012/A","1950/ASR","0.551/24,000","4/4","Y","N","2.5","08/24/18","CRMLSM"
"1","CV18189106","S","SFR/D","14786","Foxfield LN  ","FONT","264","STD","$445,000","$304.17","4/2,0,0,0","1463/A","1996/ASR","0.1148/5,000","3/3","N","N","2","09/06/18","CRMLSM"
"1","IV18188512","S","SFR/D","11203","Joshua CT  ","FONT","264","STD","$460,000","$245.46","3/2,0,0,0","1874/A","2002/ASR","0.2071/9,020","8/8","Y","Y","2.5","09/12/18","CRMLSM"
"1","CV18189323","S","SFR/D","6351","Redhead WAY  ","FONT","264","STD","$467,500","$241.48","4/2,0,1,0","1936/A","2003/ASR","0.1433/6,240","4/98","Y","N","3","09/14/18","CRMLSM"
"1","EV18188927","S","SFR/D","13560","Meadow ST  ","YUCP","269","STD","$300,000","$208.33","4/1,0,1,0","1440/O","1963/ASR","0.243/10,584","16/58","Y","N","2.5","09/11/18","CRMLSM"
"1","EV18190838","S","SFR/D","35384","Bonita DR  ","YUCP","269","REO,HUD","$304,200","$142.42","3/3,0,0,0","2136/A","1961/ASR","0.2365/10,304","9/9","Y","N","3","08/30/18","CRMLSM"
"1","CV18190550","S","SFR/D","359 N","Magnolia AVE  ","RLT","272","STD","$223,000","$207.44","2/1,0,0,0","1075/A","1926/ASR","0.1598/6,960","2/3","N","N","3","08/17/18","CRMLSM"
"1","OC18190884","S","SFR/D","936 N","Verde AVE  ","RLT","272","STD","$315,000","$292.48","3/2,0,0,0","1077/A","1959/ASR","0.2022/8,808","8/103","Y","N","2.5*","08/30/18","CRMLSM"
"1","IV18188405","S","SFR/D","32940","Chipmunk LN  ","SB","274","STD","$135,000","$234.38","1/1,0,0,0","576/A","1945/ASR","0.062/2,700","17/17","Y","N","2.75","09/14/18","CRMLSM"
"1","OC18191108","S","CONDO/A","1974 E","Lynwood DR   #10B","SB","274","STD","$160,700","$129.91","2/1,0,1,0","1237/A","1979/ASR","0.0282/1,230","9/9","Y","N","2.5","09/14/18","CRMLSM"
"1","OC18189227","S","SFR/D","1348","Birch ST  ","SB","274","STD","$170,000","$183.19","2/1,0,0,0","928/A","1924/ASR","0.1435/6,250","14/14","N","N","2.75","09/10/18","CRMLSM"
"1","CV18190898","S","SFR/D","262 E","Kingman ST  ","SB","274","STD","$215,000","$235.75","3/1,0,0,1","912/A","1922/PUB","0.1435/6,250","10/10","N","N","2","09/13/18","CRMLSM"
"1","IV18189289","S","SFR/D","5632","Palomar AVE  ","SB","274","REO","$250,500","$176.41","3/2,0,0,0","1420/A","1961/ASR","0.2006/8,736","7/7","N","N","2.5","09/11/18","CRMLSM"
"1","IV18190585","S","SFR/D","1401","Crestview AVE  ","SB","274","STD","$265,000","$187.15","3/2,0,0,0","1416/A","1947/ASR","0.1653/7,200","2/2","Y","N","2.5","08/24/18","CRMLSM"
"1","CV18189922","S","SFR/D","7137","Del Rosa AVE  ","HLND","276","STD","$285,000","$156.16","3/1,0,0,0","1825/A","1946/ASR","0.326/14,200","0/0","N","N","2.5","08/17/18","CRMLSM"
"1","EV18190911","S","SFR/D","24347","Wabern DR  ","CRLN","286","STD","$360,000","$144.17","3/3,0,0,0","2497/A","1979/ASR","0.3361/14,640","9/9","Y","N","2.5","08/31/18","CRMLSM"
"1","EV18188424","S","SFR/D","31165","All View DR  ","RSA","288","STD","$255,000","$221.35","3/1,0,1,0","1152/A","1971/ASR","0.1956/8,520","3/3","Y","N","2.5","08/21/18","CRMLSM"
"1","218021732DA","S","SFR","78600","Via Corrido   ","LQ","313","STD","$405,000","$202.10","4/2,0,0,1","2004/A","1990/ASR","0.16/6,970","39/39","Y","Y","2.5","09/13/18","CDAR"
"1","218021912DA","S","CONDO","49336","Cochran DR  ","IND","314","STD","$174,500","$153.07","2/2,0,0,0","1140/A","1984/ASR","0.11/4,792","16/16","Y","Y","2.5","08/30/18","CDAR"
"1","218021954DA","S","SFR","51289","Tannerwalk CT  ","IND","314","STD","$707,500","$281.20","3/3,0,0,0","2516/A","2015/ASR","0.26/11,326","0/128","Y","Y","1","08/02/18","CDAR"
"1","218021870DA","S","SFR","53378","Calle Bonita   ","COA","315","STD","$240,000","$195.12","4/2,0,0,0","1230/A","1994/ASR","0.14/6,098","0/0","N","N","2.5","08/29/18","CDAR"
"1","218021834DA","S","SFR","84100","Bella Roma LN  ","COA","315","STD","$246,000","$187.21","4/2,0,0,0","1314/A","2015/ASR","0.14/6,098","32/32","N","N","3","09/10/18","CDAR"
"1","18371874PS","S","CONDO","119","LA CERRA DR  ","RM","321","STD","$265,101","$200.83","2/2,0,0,0","1320/","1975","0.03/1,307","1/1","Y","N","3","09/07/18","CLAW"
"1","218021980DA","S","SFR","19","Kevin Lee LN  ","RM","321","STD","$440,000","$200.36","3/2,1,0,0","2196/A","1981/ASR","0.14/6,098","18/146","Y","Y","2.5","09/11/18","CDAR"
"1","218022040DA","S","CONDO","43376","Cook ST   #215","PDST","324","STD","$165,000","$185.81","2/1,0,0,0","888/A","1987/ASR","0.0249/1,083","31/31","N","Y","2.5","09/14/18","CDAR"
"1","218022008DA","S","CONDO","2700","Golf Club DR   #31","PSPR","334","STD","$130,000","$146.89","2/2,0,0,0","885/A","1986/ASR","0.02/871","31/31","Y","Y","2","09/11/18","CDAR"
"1","18357430PS","S","CONDO","255 E","AVENIDA GRANADA    #212","PSPR","334","STD","$299,000","$249.58","2/2,0,0,0","1198/A","1985/ASR","0.04/1,742","8/8","Y","Y","3","09/12/18","CLAW"
"1","18353392PS","S","SFR/D","3833 E","CALLE SAN ANTONIO   ","PSPR","334","STD","$438,000","$348.73","3/2,0,0,0","1256/A","1946/ASR","0.15/6,534","3/3","Y","Y","3","09/05/18","CLAW"
"1","18372174PS","S","SFR/D","2101 S","MADRONA DR  ","PSPR","334","STD","$850,000","$307.64","3/2,0,1,0","2763/A","1974","0.23/10,019","4/4","Y","Y","3","08/31/18","CLAW"
"1","218021842DA","S","SFR","13135","Deodar AVE  ","DHS","340","REO","$128,000","$123.08","2/1,0,0,0","1040/A","1965/ASR","0.18/7,841","14/14","N","N","3","08/29/18","CDAR"
"1","AR18189953","S","CONDO/A","58 S","5th ST   #E","ALH","601","STD","$775,000","$440.34","4/2,1,1,0","1760/A","2011/APP","0.3339/14,544","11/11","N","N","2","09/10/18","CRMLSM"
"1","818003895","S","SFR/D","3201 W","Commonwealth AVE  ","ALH","601","STD","$837,000","$412.72","4/2,0,0,0","2028/P","1930/ASR","0.15/6,403","29/29","","","2.5","09/05/18","PFAR"
"1","818003865","S","SFR/D","775","Alberta ST  ","ALTA","604","STD","$835,000","$619.44","3/1,0,0,0","1348/T","1947/ASR","0.14/6,311","18/18","Y","","3","08/31/18","PFAR"
"1","818003916","S","SFR/D","9705","Ardendale AVE  ","ARCD","605","STD","$808,000","$594.12","3/1,1,0,0","1360/P","1953/ASR","0.15/6,407","13/13","","","2.5","08/31/18","PFAR"
"1","AR18190127","S","SFR/D","1033","Encino AVE  ","ARCD","605","STD","$1,050,000","$544.61","3/1,1,0,0","1928/A","1956/ASR","0.2186/9,522","11/11","N","N","2.5","09/10/18","CRMLSM"
"1","CV18189771","S","SFR/D","14027","Rockenbach ST  ","BDPK","608","STD","$460,000","$522.13","2/1,0,0,0","881/A","1947/PUB","0.1489/6,484","13/13","N","N","2","09/11/18","CRMLSM"
"1","18372184","S","SFR/D","1045 N","EVERGREEN ST  ","BBK","610","STD","$680,000","$769.23","2/1,0,0,0","884/","1939","0.1516/6,603","4/4","N","N","2.5","08/21/18","CLAW"
"1","SR18188240","S","TWNHS/A","1739","Camino De Villas   ","BBK","610","STD","$730,000","$515.54","2/1,1,1,0","1416/A","1974/ASR","0.0195/850","2/2","Y","N","2.5","08/28/18","CRIS"
"1","SR18188848","S ","SFR/D","429 S","Sparks ST  ","BBK","610","STD","$960,000","$814.94","2/1,0,1,0","1178/A","1941/ASR","0.152/6,619","5/5","N","N","2.5","08/30/18","CRIS"
"1","318003118","S","SFR/D","721 N","Priscilla LN  ","BBK","610","STD,AUC","$1,054,000","$567.89","3/1,1,0,0","1856/A","1941/ASR","0.1413/6,157","11/11","N","Y","2.5","09/07/18","ITECH"
"1","CV18188783","S","SFR/D","1553 E","Algrove ST  ","CVN","614","STD","$710,000","$312.09","4/2,0,1,0","2275/A","1957/ASR","0.2027/8,829","7/7","Y","Y","2.5","09/14/18","CRMLSM"
"1","18372094","S","SFR/D","3240","ANDRITA ST  ","LA","623","STD","$695,000","$367.14","3/2,0,1,0","1893/","1926","0.2205/9,603","13/13","N","N","2.5","08/31/18","CLAW"
"1","BB18190698","S","CONDO/A","215 N","Kenwood ST   #202","GD","628","STD","$520,000","$457.34","2/2,0,0,0","1137/A","1963/ASR","0.5182/22,571","7/7","Y","N","2.5","09/11/18","CRMLSM"
"1","18371966","S","CONDO","411","Piedmont AVE   #204","GD","628","STD","$616,000","$410.12","3/2,0,1,0","1502/","1991/ASR","0.3487/15,190","12/12","","N","2","09/14/18","CLAW"
"1","CV18190090","S","CONDO/A","3010","Montrose AVE   #30","GD","635","STD","$365,000","$512.64","1/1,0,0,0","712/A","1979/ASR","1.1923/51,938","8/8","Y","N","2.5","09/13/18","CRMLSM"
